applicant_id,name,name_first,name_last,address_full,state,zip_code,dob,age,fico,loan_to_value,gender,occupation,loan_term,rate_type,denied
10652,Travis Johnson,Travis,Johnson,"PSC 6106, Box 9742
APO AP 88326",AP,88326,1992-12-22,30,551.0,65.96,male,plumber,30,FIXED,0
10653,Nicole Munoz DVM,Nicole,Munoz,"3865 Tina Trail Suite 749
North Susanmouth, MA 40795",MA,40795,1987-04-25,35,361.0,88.54,female,plumber,30,FIXED,1
10654,Jessica Smith,Jessica,Smith,"21651 Maria Coves
Kristinaville, KY 25324",KY,25324,1999-07-27,23,814.0,36.0,female,investment banker,30,FIXED,0
10655,Dennis Taylor,Dennis,Taylor,"3777 Lopez Lodge Suite 205
Ianland, TN 06688",TN,06688,2002-01-20,21,355.0,94.43,male,mason,30,FIXED,1
10656,Tiffany Hill,Tiffany,Hill,"7085 Edward Fort Suite 044
North Tanya, TX 06709",TX,06709,1966-05-10,56,799.0,48.92,female,mason,30,FIXED,0
10657,David Shepard,David,Shepard,"96179 Michael Ramp Apt. 458
Traceychester, PW 06786",PW,06786,1994-11-04,28,374.0,63.07,male,fireman,30,FIXED,1
10658,Cindy Wood,Cindy,Wood,"389 Martinez Burgs
East Paul, MT 80873",MT,80873,1957-05-17,65,796.0,27.91,female,lawyer,30,FIXED,0
10659,Joseph Juarez,Joseph,Juarez,"80706 Amanda Square
Calebshire, OH 29390",OH,29390,1956-05-22,66,475.0,55.56,male,accountant,30,FIXED,1
10660,Angela Smith,Angela,Smith,"7782 Robertson Burgs Apt. 266
Manningside, OH 66976",OH,66976,1997-02-12,26,347.0,81.58,female,salesman,30,FIXED,1
10661,Marvin Oliver,Marvin,Oliver,"498 Michael Burg Suite 024
Wilsonport, MS 96623",MS,96623,1962-12-02,60,351.0,88.0,male,electrician,30,FIXED,1
10662,James Barrett,James,Barrett,"23623 Patrick Turnpike Suite 536
Sandersbury, AL 19688",AL,19688,1972-01-18,51,355.0,73.84,male,salesman,30,FIXED,1
10663,Chelsea Lawson,Chelsea,Lawson,"3552 Velazquez Groves
South Christianshire, FM 97342",FM,97342,1999-07-06,23,343.0,80.93,female,stockbroker,30,FIXED,1
10664,Eileen Meza,Eileen,Meza,"239 Kathryn Square Apt. 102
Lake Scott, IA 48097",IA,48097,1979-03-28,44,783.0,34.03,female,retired,30,FIXED,0
10665,Amanda Nguyen,Amanda,Nguyen,"5199 Thomas Stream
Kevinstad, KY 23549",KY,23549,1978-12-09,44,357.0,83.72,female,nurse,30,FIXED,1
10666,Kathy Hicks,Kathy,Hicks,"9599 Amanda Centers
Port Brandonmouth, MI 60171",MI,60171,1991-01-15,32,354.0,77.08,female,contractor,30,FIXED,1
10667,Bryan Collins,Bryan,Collins,"PSC 8919, Box 7622
APO AP 11974",AP,11974,1964-08-14,58,340.0,93.04,male,fireman,30,FIXED,1
10668,Christopher Pineda,Christopher,Pineda,"095 Kristine Parks Apt. 945
Kayleeview, KS 11070",KS,11070,1970-03-10,53,672.0,40.28,male,dentist,30,FIXED,0
10669,Michelle Johnson,Michelle,Johnson,"53053 Johnathan Rapid Apt. 385
Lake Ericaport, PA 57618",PA,57618,1993-03-09,30,349.0,71.74,female,dentist,30,FIXED,1
10670,Jerry Bowers,Jerry,Bowers,"503 Amanda Field Suite 910
Maryfort, CT 56806",CT,56806,1957-03-17,66,436.0,86.59,male,salesman,30,FIXED,1
10671,Kelsey Mcguire,Kelsey,Mcguire,"208 Anderson Manor
Port Arielstad, GU 04951",GU,04951,1991-10-24,31,454.0,53.87,female,librarian,30,FIXED,1
10672,Daniel Warner,Daniel,Warner,"06174 Cheryl Views
Port Kennethberg, PA 39573",PA,39573,1950-03-16,73,806.0,27.33,male,software developer,30,FIXED,0
10673,Sarah Leon,Sarah,Leon,"06264 Lindsey Fords Suite 049
Walkerview, NC 89471",NC,89471,2001-05-23,21,655.0,51.92,female,fireman,30,FIXED,0
10674,Zachary Fields,Zachary,Fields,"809 Hutchinson Branch
Bensonview, GA 25387",GA,25387,1974-07-08,48,581.0,64.06,male,mechanic,30,FIXED,0
10675,Nicole Chen,Nicole,Chen,"6869 Kelsey Port
East Nicole, GA 70885",GA,70885,2002-06-26,20,746.0,60.38,female,dentist,30,FIXED,0
10676,Kenneth Olson,Kenneth,Olson,"0357 Garcia Hollow Suite 532
East Michaelport, ME 50073",ME,50073,1989-05-02,33,805.0,24.54,male,salesman,30,FIXED,0
10677,April Pena,April,Pena,"02652 Randy Parkways
Port Charles, SC 72480",SC,72480,1973-04-14,50,568.0,61.76,female,mechanic,30,FIXED,0
10678,Timothy Long,Timothy,Long,"34534 Louis Viaduct
West Ericmouth, KS 68179",KS,68179,1991-03-11,32,658.0,70.18,male,plumber,30,FIXED,0
10679,Sheena Villanueva,Sheena,Villanueva,"488 Lawrence Spring
Lake Jamesborough, MT 38863",MT,38863,1976-09-15,46,525.0,66.14,female,mechanic,30,FIXED,1
10680,Jeffrey Richards,Jeffrey,Richards,"38430 Emily Courts Suite 325
Elizabethton, TX 70625",TX,70625,1994-03-11,29,791.0,38.69,male,doctor,30,FIXED,0
10681,Ryan Baldwin,Ryan,Baldwin,"1787 Maria Wells
Bernardhaven, GU 92541",GU,92541,1987-06-21,35,475.0,71.88,male,mechanic,30,FIXED,1
10682,Aaron Jimenez,Aaron,Jimenez,"8743 Heidi Hill Suite 418
Port Dennisfurt, HI 99379",HI,99379,1950-11-15,72,684.0,49.63,male,student,30,FIXED,0
10683,Gabriel Paul,Gabriel,Paul,"8145 Johnson Crossroad Apt. 512
Crystalport, SD 04785",SD,04785,1956-01-09,67,800.0,23.3,male,electrician,30,FIXED,0
10684,Elizabeth Terry,Elizabeth,Terry,"2500 Jose Branch
Hollandtown, ME 94872",ME,94872,1987-10-24,35,502.0,62.11,female,contractor,30,FIXED,1
10685,Jeffrey James,Jeffrey,James,"27590 Patricia Drive Suite 071
Lake Christina, WA 84509",WA,84509,1995-10-27,27,810.0,17.89,male,retired,30,FIXED,0
10686,Megan Jones,Megan,Jones,"4401 Thomas Springs Apt. 711
Port Cindy, MH 59563",MH,59563,1962-07-12,60,802.0,9.56,female,retired,30,FIXED,0
10687,Billy Medina,Billy,Medina,"741 Bishop Pines
North Jamesfort, GU 51479",GU,51479,1959-08-19,63,775.0,32.32,male,retired,30,FIXED,0
10688,Thomas Johnson,Thomas,Johnson,"28148 Esparza Roads Suite 959
Davidsonton, OK 69297",OK,69297,1964-10-01,58,806.0,42.83,male,student,30,FIXED,0
10689,Pamela Williams,Pamela,Williams,"8277 Matthew Stravenue
North Jose, PA 52539",PA,52539,1987-03-13,36,807.0,25.1,female,doctor,30,FIXED,0
10690,Linda Glass,Linda,Glass,"78745 Michelle Knoll Apt. 844
West David, OK 43715",OK,43715,1962-02-28,61,810.0,41.79,female,nurse,30,FIXED,1
10691,Melissa Garcia,Melissa,Garcia,"2546 Martin Run
Lake Andrew, AL 32134",AL,32134,1983-11-22,39,536.0,52.44,female,mason,30,FIXED,1
10692,Casey Porter,Casey,Porter,"416 Carter Ports
Williamberg, OH 83638",OH,83638,1998-03-30,25,519.0,72.78,female,accountant,30,FIXED,1
10693,Jesse Watson,Jesse,Watson,"PSC 0770, Box 4092
APO AP 75907",AP,75907,1957-06-14,65,806.0,9.93,male,retired,30,FIXED,0
10694,Michelle Miller,Michelle,Miller,"7041 Briana Heights
East Deniseville, GU 18117",GU,18117,2002-09-08,20,375.0,75.97,female,mechanic,30,FIXED,1
10695,Joshua Coleman,Joshua,Coleman,"5030 Howe Drive Suite 485
Bakermouth, MT 52938",MT,52938,1999-02-07,24,637.0,58.36,male,dentist,30,FIXED,0
10696,Paul Santana,Paul,Santana,"84271 Eric Drive
Hamiltonborough, TX 63506",TX,63506,1957-06-19,65,782.0,36.51,male,mechanic,30,FIXED,0
10697,Megan Curry,Megan,Curry,"PSC 7514, Box 6480
APO AE 24077",AE,24077,1977-09-04,45,480.0,69.8,female,mechanic,30,FIXED,1
10698,Jordan Long,Jordan,Long,"USS Middleton
FPO AA 45516",AA,45516,1981-02-05,42,809.0,21.94,male,dentist,30,FIXED,0
10699,Jasmine Ryan,Jasmine,Ryan,"42297 Katherine Plains
South Angelaport, AZ 45946",AZ,45946,1983-08-22,39,811.0,37.9,female,doctor,30,FIXED,0
10700,Edward Barnes,Edward,Barnes,"352 Emily Trace Apt. 823
West Jennifer, MA 42927",MA,42927,1984-09-20,38,350.0,88.68,male,salesman,30,FIXED,1
10701,Danielle Day,Danielle,Day,"0904 Kenneth Square
Samanthaview, IN 39989",IN,39989,1974-07-22,48,605.0,63.23,female,contractor,30,FIXED,0
10702,Pamela Dyer,Pamela,Dyer,"99385 Reid Club Suite 147
North Wandaside, OR 59472",OR,59472,1963-10-29,59,507.0,60.59,female,contractor,30,FIXED,1
10703,Peter Hodges,Peter,Hodges,"29750 David Fields Suite 207
West Christopherborough, OK 06983",OK,06983,1981-12-08,41,797.0,40.87,male,contractor,30,FIXED,0
10704,Sean Page,Sean,Page,"425 Thomas Pike
North Carolshire, CA 60427",CA,60427,1982-06-20,40,753.0,46.75,male,teacher,30,FIXED,0
10705,Paul Campbell,Paul,Campbell,"53252 Golden Curve
Williamsland, AL 87173",AL,87173,1962-10-23,60,449.0,80.23,male,contractor,30,FIXED,1
10706,Dustin Morgan,Dustin,Morgan,"27845 Pamela Brook Apt. 354
East Chadborough, CT 64817",CT,64817,1987-01-05,36,803.0,21.76,male,software developer,30,FIXED,0
10707,Sandra Adams,Sandra,Adams,"34460 Martinez Summit Apt. 808
North Stevenland, MI 84680",MI,84680,1975-05-31,47,799.0,37.91,female,nurse,30,FIXED,1
10708,Rachel Schneider,Rachel,Schneider,"38697 Suzanne Burgs
Lindseybury, AZ 63884",AZ,63884,1963-08-29,59,630.0,42.72,female,lawyer,30,FIXED,0
10709,Debra Navarro,Debra,Navarro,"612 Veronica Point Suite 313
Petersonchester, PR 98330",PR,98330,1994-09-03,28,694.0,36.14,female,contractor,30,FIXED,0
10710,Robin Goodman,Robin,Goodman,"064 Jeremy Islands
South Barbarachester, WY 83959",WY,83959,1974-04-05,49,507.0,70.81,male,librarian,30,FIXED,1
10711,Kara Moore,Kara,Moore,"523 Barrett Freeway
Bradleyview, UT 71850",UT,71850,1955-06-22,67,329.0,87.44,female,plumber,30,FIXED,1
10712,Larry Ray,Larry,Ray,"6255 Phillips Fields
North Jessica, MO 94100",MO,94100,2002-12-09,20,800.0,22.83,male,fireman,30,FIXED,0
10713,Tricia Ward,Tricia,Ward,"1268 Herrera Glen
East Susan, GA 97186",GA,97186,2002-12-12,20,794.0,38.59,female,mason,30,FIXED,0
10714,Elizabeth Rivas,Elizabeth,Rivas,"09949 Jensen Parkway Apt. 718
North Richard, VI 13727",VI,13727,1972-11-15,50,575.0,56.26,female,doctor,30,FIXED,0
10715,Tamara Hernandez,Tamara,Hernandez,"788 Mackenzie Ferry
North Tasha, NY 17594",NY,17594,1960-08-02,62,765.0,34.9,female,salesman,30,FIXED,0
10716,Michael Vaughn,Michael,Vaughn,"3434 Douglas Circle
New Aaron, CT 75866",CT,75866,1973-05-31,49,749.0,34.63,male,salesman,30,FIXED,0
10717,Alexander Thompson,Alexander,Thompson,"2018 Amanda Glen
Natalieburgh, NJ 51361",NJ,51361,1977-10-05,45,610.0,63.91,male,contractor,30,FIXED,1
10718,Charlotte Pratt,Charlotte,Pratt,"69110 Parker Roads Apt. 197
Suttonside, MT 60468",MT,60468,2000-09-12,22,347.0,80.07,female,contractor,30,FIXED,1
10719,Drew Buchanan,Drew,Buchanan,"71058 Rebecca Islands Apt. 866
West Steven, NV 05460",NV,05460,1960-08-09,62,812.0,33.23,male,stockbroker,30,FIXED,0
10720,Eric Smith,Eric,Smith,"418 Susan Loaf Apt. 647
Patrickstad, WI 85518",WI,85518,1966-07-18,56,521.0,70.92,male,salesman,30,FIXED,1
10721,Michelle Lynch,Michelle,Lynch,"887 Jones Spring Apt. 261
Port Kevin, RI 61403",RI,61403,1992-07-08,30,713.0,42.81,female,plumber,30,FIXED,0
10722,Andrew Romero,Andrew,Romero,"28757 Simmons Trafficway Suite 061
Jillhaven, ND 56693",ND,56693,1970-09-12,52,357.0,72.46,male,salesman,30,FIXED,1
10723,Meredith Martin,Meredith,Martin,"USNV Mccoy
FPO AA 45831",AA,45831,1979-12-20,43,803.0,37.93,female,retired,30,FIXED,0
10724,Jacqueline Daniels,Jacqueline,Daniels,"PSC 7632, Box 0381
APO AA 00514",AA,00514,1979-04-09,44,607.0,62.31,female,salesman,30,FIXED,0
10725,Leah Stokes,Leah,Stokes,"3471 Brian Corner Apt. 526
Smithhaven, NY 44094",NY,44094,2002-03-25,21,336.0,87.45,female,software developer,30,FIXED,1
10726,Patricia Cox,Patricia,Cox,"USS White
FPO AP 63212",AP,63212,1970-07-26,52,358.0,79.47,female,librarian,30,FIXED,1
10727,Tracy Fletcher,Tracy,Fletcher,"58095 James Vista
Jeffreychester, NH 37187",NH,37187,1967-08-27,55,684.0,43.57,female,mechanic,30,FIXED,0
10728,Zachary Sandoval,Zachary,Sandoval,"90563 Tonya Mount
West Evanburgh, KS 05843",KS,05843,1980-02-02,43,418.0,91.31,male,student,30,FIXED,1
10729,Nicole Cunningham,Nicole,Cunningham,"98383 Smith Well Suite 790
East Allisonland, WV 17838",WV,17838,1965-09-22,57,523.0,59.62,female,salesman,15,FIXED,1
10730,Mallory Adams,Mallory,Adams,"9216 Allen Isle
Sherimouth, NY 38281",NY,38281,1987-11-25,35,811.0,30.03,female,teacher,30,FIXED,0
10731,Elizabeth Martinez,Elizabeth,Martinez,"9515 Jennifer Estate Suite 829
New David, WV 11614",WV,11614,1992-09-26,30,349.0,88.36,female,stockbroker,30,FIXED,1
10732,Maurice Nguyen,Maurice,Nguyen,"2816 Anthony Meadow Apt. 790
Figueroastad, CT 88697",CT,88697,1958-06-13,64,347.0,86.5,male,lawyer,30,FIXED,1
10733,Thomas Curtis,Thomas,Curtis,"669 Cunningham Field
Port Matthew, IL 25058",IL,25058,1995-10-03,27,338.0,75.28,male,electrician,30,FIXED,1
10734,Kari Hull,Kari,Hull,"0969 Ortiz Pine Suite 447
West Michellemouth, GU 28258",GU,28258,1975-12-28,47,347.0,90.35,female,mason,30,FIXED,1
10735,Paul Woods,Paul,Woods,"7258 Natasha Land
Patrickmouth, MO 57682",MO,57682,1959-06-12,63,358.0,83.84,male,salesman,30,FIXED,1
10736,Richard Morgan,Richard,Morgan,"607 Wilson Ports Suite 835
North Edward, OK 89283",OK,89283,2001-04-24,22,810.0,37.38,male,contractor,30,FIXED,0
10737,Danny Hogan,Danny,Hogan,"23243 Hunt Gateway
Joneston, VI 06000",VI,06000,2001-08-31,21,423.0,79.43,male,electrician,30,FIXED,1
10738,Christine Lane,Christine,Lane,"80948 King Gardens
Morgantown, NY 90249",NY,90249,2000-04-11,23,427.0,86.61,female,dentist,30,FIXED,1
10739,Christopher Ward,Christopher,Ward,"189 Shelley Trafficway
New Steven, TX 23209",TX,23209,1974-02-19,49,359.0,76.22,male,salesman,30,FIXED,1
10740,Eric Greene,Eric,Greene,"USNS Briggs
FPO AA 78464",AA,78464,1970-05-24,52,630.0,56.99,male,student,30,FIXED,0
10741,Susan Bowers,Susan,Bowers,"69464 Davidson Throughway Suite 785
New Lisa, HI 43003",HI,43003,1970-10-30,52,815.0,24.58,female,mechanic,30,FIXED,0
10742,Charles Clay,Charles,Clay,"8623 Dennis Stravenue Apt. 955
South Stephanieburgh, NC 73143",NC,73143,1987-02-26,36,790.0,30.13,male,lawyer,30,FIXED,0
10743,Natalie Smith,Natalie,Smith,"403 Trevino Motorway
Bakerport, SC 72544",SC,72544,1975-10-09,47,352.0,85.92,female,teacher,15,FIXED,1
10744,Dawn Carter,Dawn,Carter,"69730 Rick Forest Apt. 443
Molinafort, AK 61976",AK,61976,1985-02-09,38,650.0,49.9,female,lawyer,30,FIXED,1
10745,Jenna Kelly,Jenna,Kelly,"644 Bond Lane
Thompsonhaven, FL 35648",FL,35648,1978-06-29,44,724.0,52.07,female,doctor,30,FIXED,0
10746,Jodi Case,Jodi,Case,"555 Samantha Islands
Kimberlyville, LA 22349",LA,22349,1988-07-22,34,789.0,42.8,female,student,30,FIXED,1
10747,Benjamin Martin,Benjamin,Martin,"682 John Pine
West Sandraview, UT 91267",UT,91267,1989-03-06,34,773.0,42.34,male,software developer,30,FIXED,0
10748,Mark Russell,Mark,Russell,"Unit 9461 Box 1248
DPO AP 27466",AP,27466,1953-01-15,70,784.0,31.42,male,dentist,30,FIXED,0
10749,Laura Chambers,Laura,Chambers,"252 Phelps Heights Suite 117
Port Dianechester, VT 66053",VT,66053,1952-02-12,71,686.0,39.7,female,electrician,30,FIXED,0
10750,Derrick Powell MD,Derrick,Powell,"29368 Keller Ford
Kevinhaven, VI 13552",VI,13552,1989-02-17,34,544.0,62.9,male,doctor,30,FIXED,1
10751,John Henderson,John,Henderson,"978 Gina Shoals
Alecfort, PA 73136",PA,73136,1963-02-09,60,473.0,77.95,male,stockbroker,30,FIXED,1
10752,Marc Carter,Marc,Carter,"46922 Trevor Skyway
North Crystalfort, PW 53989",PW,53989,1979-10-24,43,598.0,62.25,male,dentist,30,FIXED,0
10753,Kristen Scott,Kristen,Scott,"9625 Martin Corners
North Chase, VI 29973",VI,29973,1965-08-27,57,335.0,75.4,female,contractor,30,FIXED,1
10754,Tristan Lewis,Tristan,Lewis,"88479 Sharon Cove Apt. 123
Chelseashire, RI 24544",RI,24544,1970-02-01,53,346.0,75.36,male,salesman,30,FIXED,1
10755,Patrick Wilson,Patrick,Wilson,"6971 Brown Lane Apt. 181
Port Marybury, SC 58497",SC,58497,1985-11-15,37,423.0,70.45,male,student,30,FIXED,1
10756,John Mccarthy,John,Mccarthy,"9659 White Forge
Cooleymouth, OR 25073",OR,25073,1954-05-14,68,400.0,82.19,male,data scientist,30,FIXED,1
10757,Darrell Taylor,Darrell,Taylor,"217 Ochoa Road Suite 050
Port Elizabethburgh, MI 78806",MI,78806,1958-09-28,64,788.0,22.63,male,student,30,FIXED,0
10758,Tamara Perez,Tamara,Perez,"Unit 9197 Box 1940
DPO AE 38168",AE,38168,1956-06-25,66,582.0,59.14,female,nurse,30,FIXED,1
10759,Stephen Gilbert,Stephen,Gilbert,"53481 Tammy Prairie Apt. 752
Beverlyborough, IN 21480",IN,21480,1989-12-14,33,344.0,76.84,male,plumber,15,FIXED,1
10760,David Casey,David,Casey,"USS Skinner
FPO AE 53294",AE,53294,1996-03-08,27,353.0,91.53,male,mechanic,15,FIXED,1
10761,Brittany Kirby,Brittany,Kirby,"5246 Baird Corner
West James, AR 03128",AR,03128,1968-10-01,54,400.0,79.44,female,nurse,30,FIXED,1
10762,Meghan Klein,Meghan,Klein,"20222 Patel Vista Suite 974
New Tommouth, IN 97066",IN,97066,1960-01-29,63,709.0,43.15,female,fireman,30,FIXED,0
10763,Charles Aguilar,Charles,Aguilar,"65651 Kristen Turnpike
Phillipsland, SD 81092",SD,81092,2002-03-01,21,753.0,59.63,male,librarian,30,FIXED,0
10764,Mark Mitchell,Mark,Mitchell,"3985 Schmidt Meadow
Vegamouth, MI 01329",MI,01329,1956-02-26,67,811.0,32.53,male,salesman,30,FIXED,0
10765,Aaron Miller,Aaron,Miller,"12145 Kenneth Island
Rebeccatown, AL 05772",AL,05772,1964-12-30,58,350.0,91.67,male,mason,15,FIXED,1
10766,Randy Li,Randy,Li,"02724 Joseph View Apt. 425
West Joseph, TN 13470",TN,13470,1956-11-09,66,809.0,36.17,male,stockbroker,30,FIXED,0
10767,Janice Torres,Janice,Torres,"76297 Boyer Plain
North Benjamin, SD 92046",SD,92046,1974-09-01,48,757.0,33.67,female,accountant,30,FIXED,0
10768,Sabrina Johnson,Sabrina,Johnson,"44841 Mcknight Point
West Karenview, NY 70960",NY,70960,1963-11-25,59,507.0,65.52,female,software developer,30,FIXED,1
10769,Deborah Brown,Deborah,Brown,"379 Gabrielle Expressway Suite 344
Rubioside, FM 34192",FM,34192,1991-06-30,31,346.0,89.25,female,fireman,30,FIXED,1
10770,Walter Baker,Walter,Baker,"53178 Vega Glens Apt. 073
Port Christopher, MS 57370",MS,57370,1979-04-21,44,358.0,93.95,male,salesman,30,FIXED,1
10771,Shaun Bailey,Shaun,Bailey,"PSC 7945, Box 0014
APO AA 54047",AA,54047,1995-07-31,27,414.0,81.42,male,salesman,30,FIXED,1
10772,James Martinez,James,Martinez,"50297 Elizabeth Cove
Chadstad, DC 34738",DC,34738,1969-11-28,53,330.0,93.41,male,contractor,15,FIXED,1
10773,Mia Allen,Mia,Allen,"801 Rogers Spurs
West Janice, NJ 67352",NJ,67352,1986-07-25,36,602.0,61.17,female,salesman,30,FIXED,0
10774,Michael Camacho,Michael,Camacho,"3217 Thomas Crossing Apt. 585
Smithtown, SC 05783",SC,05783,1973-10-15,49,793.0,29.61,male,lawyer,30,FIXED,0
10775,Stacy Brown,Stacy,Brown,"Unit 2188 Box 4582
DPO AA 99650",AA,99650,1979-12-02,43,783.0,7.25,female,retired,30,FIXED,0
10776,Ruth Dean,Ruth,Dean,"88924 Sherry Ferry Apt. 191
Tinastad, PA 50320",PA,50320,1996-12-04,26,356.0,93.55,female,data scientist,30,FIXED,1
10777,Paul Shaw,Paul,Shaw,"USS Howe
FPO AA 52407",AA,52407,1952-04-06,71,791.0,31.04,male,stockbroker,30,FIXED,0
10778,Brandi Gonzalez,Brandi,Gonzalez,"USNV Robbins
FPO AP 03182",AP,03182,1971-04-09,52,354.0,89.76,female,software developer,30,FIXED,1
10779,Michael Bradley,Michael,Bradley,"USCGC Martin
FPO AA 46570",AA,46570,1993-01-09,30,358.0,87.38,male,mason,30,FIXED,1
10780,Christopher Townsend,Christopher,Townsend,"Unit 6131 Box 1921
DPO AE 01544",AE,01544,1987-12-31,35,716.0,45.53,male,teacher,30,FIXED,0
10781,Kimberly Olsen,Kimberly,Olsen,"1925 Hannah Throughway Suite 699
Port Amanda, CT 68190",CT,68190,1961-04-21,62,807.0,38.07,female,software developer,30,FIXED,0
10782,Tiffany Cain,Tiffany,Cain,"8364 Brandy Avenue
Lake Allisonfort, WY 61577",WY,61577,1952-08-31,70,354.0,82.38,female,salesman,30,FIXED,1
10783,Russell Miller,Russell,Miller,"77501 Martin Centers Suite 030
East Caitlynberg, MP 84207",MP,84207,1980-11-09,42,566.0,59.83,male,electrician,30,FIXED,0
10784,Jeremy Ford,Jeremy,Ford,"06517 Harper Circles Apt. 134
Riversshire, IA 47562",IA,47562,1964-03-30,59,803.0,25.36,male,doctor,30,FIXED,0
10785,Rachael Fletcher,Rachael,Fletcher,"78181 Amanda Fork
Clarkland, NH 32372",NH,32372,1957-01-07,66,362.0,70.87,female,accountant,30,FIXED,1
10786,Terri Warner,Terri,Warner,"932 Davis Squares
Brownville, WI 58498",WI,58498,1987-10-11,35,810.0,33.97,female,salesman,30,FIXED,0
10787,Tommy Harrison,Tommy,Harrison,"7814 Jennifer Ferry Suite 577
Perryborough, MT 50085",MT,50085,1995-12-31,27,385.0,74.84,male,salesman,15,FIXED,1
10788,Jonathan Perez,Jonathan,Perez,"45168 Donna Ports
New Danielleview, MS 76891",MS,76891,1967-03-24,56,809.0,21.52,male,retired,30,FIXED,0
10789,Stacy Jefferson,Stacy,Jefferson,"7897 Louis Rue
Solisberg, PW 81571",PW,81571,1969-03-01,54,370.0,94.3,female,nurse,30,FIXED,1
10790,Angelica Orozco,Angelica,Orozco,"2329 Kenneth Plains Apt. 756
East Rubenhaven, VA 62050",VA,62050,1968-09-18,54,734.0,44.02,female,salesman,30,FIXED,0
10791,Jonathan Little,Jonathan,Little,"162 Sara Square Apt. 967
Stanleyland, CO 57684",CO,57684,1997-06-09,25,560.0,64.54,male,stockbroker,30,FIXED,0
10792,Karen Kim,Karen,Kim,"406 Huang Square
Belltown, KS 00895",KS,00895,1968-05-24,54,355.0,92.49,female,nurse,30,FIXED,1
10793,Wendy Estrada,Wendy,Estrada,"339 Conrad Rest Suite 546
South Melindahaven, AZ 47959",AZ,47959,1989-04-25,33,354.0,82.02,female,salesman,15,FIXED,1
10794,Sandra Williams,Sandra,Williams,"4939 Joseph Throughway
Lisafort, OR 99864",OR,99864,1999-07-15,23,782.0,29.94,female,contractor,30,FIXED,0
10795,Julia Vincent,Julia,Vincent,"37425 Miller Fords Suite 720
Kimberlyton, AL 08797",AL,08797,1953-03-22,70,378.0,74.65,female,electrician,30,FIXED,1
10796,Rachel Carpenter,Rachel,Carpenter,"982 Stephanie Roads Suite 524
Summerfort, IN 50909",IN,50909,1957-06-14,65,347.0,92.6,female,teacher,30,FIXED,1
10797,Matthew Orr,Matthew,Orr,"80495 Robert Green
Baileyton, VA 65638",VA,65638,1960-07-10,62,379.0,63.51,male,teacher,30,FIXED,1
10798,Felicia Thomas,Felicia,Thomas,"957 Nicole Crescent Apt. 290
Landryshire, VI 24553",VI,24553,1988-01-06,35,808.0,25.71,female,mechanic,30,FIXED,0
10799,Lucas Jones,Lucas,Jones,"208 Jordan Station Apt. 490
North Patriciachester, PR 81092",PR,81092,1971-12-27,51,808.0,31.12,male,student,30,FIXED,0
10800,Cathy Morgan,Cathy,Morgan,"325 Samantha Park
Sotochester, PW 55120",PW,55120,1960-05-17,62,799.0,31.29,female,fireman,30,FIXED,0
10801,Yolanda Rich,Yolanda,Rich,"278 Derrick Cliff
Cruzbury, VA 06285",VA,06285,1973-09-22,49,348.0,83.24,female,dentist,30,FIXED,1
10802,Heather Collins,Heather,Collins,"USCGC Miller
FPO AA 93674",AA,93674,1959-03-04,64,761.0,55.65,female,plumber,30,FIXED,0
10803,Stephen Summers,Stephen,Summers,"4430 Joshua Knolls
Ruizmouth, SC 24607",SC,24607,1969-06-14,53,589.0,64.07,male,quantitative researcher,30,FIXED,0
10804,Jack Smith,Jack,Smith,"192 Melissa Lodge
Kathleenborough, LA 61302",LA,61302,1951-09-14,71,525.0,62.07,male,software developer,30,FIXED,1
10805,Jordan Raymond,Jordan,Raymond,"9459 Conway Road Apt. 058
Port Matthew, CT 02858",CT,02858,1974-12-18,48,661.0,62.44,male,salesman,30,FIXED,0
10806,Stephen Williams,Stephen,Williams,"6801 Morales Harbor Apt. 562
Millerville, VI 69289",VI,69289,1989-01-25,34,351.0,93.45,male,salesman,30,FIXED,1
10807,Robert Hampton,Robert,Hampton,"906 William Port
Robbinsport, RI 64737",RI,64737,1973-06-07,49,800.0,55.4,male,stockbroker,30,FIXED,0
10808,Chad Cherry,Chad,Cherry,"1620 Thomas Trafficway
Barneschester, MA 12777",MA,12777,1982-09-29,40,808.0,27.93,male,investment banker,30,FIXED,0
10809,Amber Bird,Amber,Bird,"639 Butler Lake Suite 630
Port Brandon, VI 58608",VI,58608,1995-12-27,27,807.0,37.03,female,fireman,30,FIXED,0
10810,Karen Davis,Karen,Davis,"08739 Moody Locks
Blackfurt, MI 08988",MI,08988,1983-06-17,39,804.0,16.72,female,retired,30,FIXED,0
10811,Courtney Warren,Courtney,Warren,"Unit 1061 Box 9669
DPO AE 80681",AE,80681,1956-12-08,66,535.0,58.24,female,doctor,30,FIXED,1
10812,Daniel Avila,Daniel,Avila,"PSC 3352, Box 6931
APO AE 63005",AE,63005,1960-04-01,63,355.0,91.31,male,contractor,30,FIXED,1
10813,Michael Williamson,Michael,Williamson,"018 Parks Union Suite 728
Rossside, OH 33018",OH,33018,1976-08-04,46,796.0,35.33,male,mechanic,30,FIXED,0
10814,Steven Holmes,Steven,Holmes,"8972 Hall Meadow
South Pamelamouth, PR 49689",PR,49689,1963-10-05,59,351.0,94.19,male,lawyer,15,FIXED,1
10815,Christopher Cook,Christopher,Cook,"84713 William Greens Apt. 706
South Nicholaston, VA 67076",VA,67076,1967-09-29,55,823.0,34.28,male,fireman,30,FIXED,0
